Segment group,Treatment,Index,Set,Timepoint ,Plate,Well,Worm ID,Err,Date,Snap,DPA,Segments,Originally cut,Original segments,Starting segments,Segments added,Stage of blastema,Date of death,Days surviving,Death,Stage of death,Sex,Notes,Folder,Stage of blastema letter
s60,AMP,d,S2,T4,P1,1,s60_AMP_d_S2_T4_P1_1,,14 April 2023,1248,63,51,10 Feb 2023,61,8,43,,,,n,,,,,
s60,AMP,d,S2,T4,P1,2,s60_AMP_d_S2_T4_P1_2,,10 February 2023,NA,0,8,10 February 2023,60,8,0,,1 March 2023,19,y,,,,,
s60,AMP,d,S2,T4,P1,2,s60_AMP_d_S2_T4_P1_2,,17 February 2023,NA,7,8,10 Feb 2023,60,8,0,,1 March 2023,19,y,,,,,
s60,AMP,d,S2,T4,P1,2,s60_AMP_d_S2_T4_P1_2,,3 March 2023,700,21,11,10 February 2023,60,8,3,,1 March 2023,19,y,,,Dead,,
s60,AMP,d,S2,T4,P1,3,s60_AMP_d_S2_T4_P1_3,,10 February 2023,NA,0,8,10 February 2023,66,8,0,,,,n,,,,,
s60,AMP,d,S2,T4,P1,3,s60_AMP_d_S2_T4_P1_3,,17 February 2023,NA,7,9,10 Feb 2023,66,8,1,,,,n,,,,,
s60,AMP,d,S2,T4,P1,3,s60_AMP_d_S2_T4_P1_3,,24 February 2023,619,14,18,10 February 2023,66,8,10,,,,n,,,,,
s60,AMP,d,S2,T4,P1,3,s60_AMP_d_S2_T4_P1_3,,3 March 2023,NA,21,20,10 February 2023,66,8,12,,,,n,,,,,
s60,AMP,d,S2,T4,P1,3,s60_AMP_d_S2_T4_P1_3,,20 March 2023,1024,38,27,10 Feb 2023,69,8,19,,,,n,,,,,
s60,AMP,d,S2,T4,P1,3,s60_AMP_d_S2_T4_P1_3,,14 April 2023,1249,63,43,10 Feb 2023,69,8,35,,,,n,,,,,
s60,AMP,d,S2,T4,P1,4,s60_AMP_d_S2_T4_P1_4,,10 February 2023,NA,0,8,10 February 2023,69,8,0,,,,n,,,,,
s60,AMP,d,S2,T4,P1,4,s60_AMP_d_S2_T4_P1_4,,17 February 2023,NA,7,8,10 Feb 2023,69,8,0,,,,n,,,,,
s60,AMP,d,S2,T4,P1,4,s60_AMP_d_S2_T4_P1_4,,3 March 2023,704,21,26,10 February 2023,69,8,18,,,,n,,,,,
s60,AMP,d,S2,T4,P1,4,s60_AMP_d_S2_T4_P1_4,,13 March 2023,937,31,26,10 Feb 2023,69,8,18,,,,n,,,,,
s60,AMP,d,S2,T4,P1,4,s60_AMP_d_S2_T4_P1_4,,28 March 2023,1133,46,36,10 Feb 2023,69,8,28,,,,n,,,,,
s60,AMP,d,S2,T4,P1,4,s60_AMP_d_S2_T4_P1_4,,6 April 2023,1195,55,40,10 Feb 2023,69,8,32,,,,n,,,,,
s60,AMP,d,S2,T4,P1,5,s60_AMP_d_S2_T4_P1_5,,10 February 2023,NA,0,8,10 February 2023,63,8,0,,,,n,,,,,
s60,AMP,d,S2,T4,P1,5,s60_AMP_d_S2_T4_P1_5,,17 February 2023,NA,7,11,10 Feb 2023,63,8,3,,,,n,,,,,
s60,AMP,d,S2,T4,P1,5,s60_AMP_d_S2_T4_P1_5,,3 March 2023,705,21,33,10 February 2023,63,8,25,,,,n,,,,,
s60,AMP,d,S2,T4,P1,5,s60_AMP_d_S2_T4_P1_5,,13 March 2023,938,31,45,10 Feb 2023,63,8,37,,,,n,,,,,
s60,AMP,d,S2,T4,P1,5,s60_AMP_d_S2_T4_P1_5,,20 March 2023,1025,38,51,10 Feb 2023,63,8,43,,,,n,,,,,
s60,AMP,d,S2,T4,P1,5,s60_AMP_d_S2_T4_P1_5,,28 March 2023,1134,46,53,10 Feb 2023,63,8,45,,,,n,,,,,
s60,AMP,d,S2,T4,P1,5,s60_AMP_d_S2_T4_P1_5,,6 April 2023,1196,55,55,10 Feb 2023,63,8,47,,,,n,,,,,
s60,AMP,d,S2,T4,P1,5,s60_AMP_d_S2_T4_P1_5,,14 April 2023,1250,63,59,10 Feb 2023,63,8,51,,,,n,,,,,
s60,AMP,d,S2,T4,P2,1,s60_AMP_d_S2_T4_P2_1,,10 February 2023,NA,0,8,10 February 2023,60,8,0,,,,n,,,,,
s60,AMP,d,S2,T4,P2,1,s60_AMP_d_S2_T4_P2_1,,17 February 2023,NA,7,9,10 Feb 2023,60,8,1,,,,n,,,,,
s60,AMP,d,S2,T4,P2,1,s60_AMP_d_S2_T4_P2_1,,3 March 2023,706,21,32,10 February 2023,66,8,24,,,,n,,,,,
s60,AMP,d,S2,T4,P2,1,s60_AMP_d_S2_T4_P2_1,,13 March 2023,939,31,39,10 Feb 2023,60,8,31,,,,n,,,,,
s60,AMP,d,S2,T4,P2,1,s60_AMP_d_S2_T4_P2_1,,20 March 2023,1026,38,42,10 Feb 2023,60,8,34,,,,n,,,,,
s60,AMP,d,S2,T4,P2,1,s60_AMP_d_S2_T4_P2_1,,28 March 2023,1135,46,46,10 Feb 2023,60,8,38,,,,n,,,,,
s60,AMP,d,S2,T4,P2,1,s60_AMP_d_S2_T4_P2_1,,6 April 2023,1197,55,49,10 Feb 2023,60,8,41,,,,n,,,,,
s60,AMP,d,S2,T4,P2,1,s60_AMP_d_S2_T4_P2_1,,14 April 2023,1251,63,53,10 Feb 2023,66,8,45,,,,n,,,,,
s60,AMP,d,S2,T4,P2,2,s60_AMP_d_S2_T4_P2_2,,10 February 2023,NA,0,8,10 February 2023,63,8,0,,3 March 2023,21,y,,,,,
s60,AMP,d,S2,T4,P2,2,s60_AMP_d_S2_T4_P2_2,,17 February 2023,NA,7,8,10 Feb 2023,63,8,0,,3 March 2023,21,y,,,,,
s60,AMP,d,S2,T4,P2,2,s60_AMP_d_S2_T4_P2_2,,3 March 2023,NA,21,NA,10 February 2023,63,8,,,3 March 2023,21,y,,,,,
s60,AMP,d,S2,T4,P2,3,s60_AMP_d_S2_T4_P2_3,,10 February 2023,NA,0,8,10 February 2023,61,8,0,,,,n,,,,,
s60,AMP,d,S2,T4,P2,3,s60_AMP_d_S2_T4_P2_3,,17 February 2023,NA,7,9,10 Feb 2023,61,8,1,,,,n,,,,,
s60,AMP,d,S2,T4,P2,3,s60_AMP_d_S2_T4_P2_3,,3 March 2023,707,21,32,10 February 2023,61,8,24,,,,n,,,,,
s60,AMP,d,S2,T4,P2,3,s60_AMP_d_S2_T4_P2_3,,13 March 2023,940,31,44,10 Feb 2023,61,8,36,,,,n,,,,,
s60,AMP,d,S2,T4,P2,3,s60_AMP_d_S2_T4_P2_3,,20 March 2023,1027,38,51,10 Feb 2023,61,8,43,,,,n,,,,,
s60,AMP,d,S2,T4,P2,3,s60_AMP_d_S2_T4_P2_3,,28 March 2023,1136,46,56,10 Feb 2023,61,8,48,,,,n,,,,,
s60,AMP,d,S2,T4,P2,3,s60_AMP_d_S2_T4_P2_3,,6 April 2023,1198,55,58,10 Feb 2023,61,8,50,,,,n,,,,,
s60,AMP,d,S2,T4,P2,3,s60_AMP_d_S2_T4_P2_3,,14 April 2023,1252,63,61,10 Feb 2023,61,8,53,,,,n,,,,,
s60,AMP,d,S2,T4,P2,4,s60_AMP_d_S2_T4_P2_4,,10 February 2023,NA,0,8,10 February 2023,61,8,0,,1 March 2023,19,y,,,,,
s60,AMP,d,S2,T4,P2,4,s60_AMP_d_S2_T4_P2_4,,17 February 2023,NA,7,8,10 Feb 2023,61,8,0,,1 March 2023,19,y,,,,,
s60,AMP,d,S2,T4,P2,4,s60_AMP_d_S2_T4_P2_4,,3 March 2023,701,21,14,10 February 2023,61,8,6,,1 March 2023,19,y,,,Dead,,
s60,AMP,d,S2,T4,P2,5,s60_AMP_d_S2_T4_P2_5,,10 February 2023,NA,0,8,10 February 2023,66,8,0,,1 March 2023,19,y,,,,,
s60,AMP,d,S2,T4,P2,5,s60_AMP_d_S2_T4_P2_5,,17 February 2023,NA,7,8,10 Feb 2023,66,8,0,,1 March 2023,19,y,,,,,
s60,AMP,d,S2,T4,P2,5,s60_AMP_d_S2_T4_P2_5,,3 March 2023,702,21,10,10 February 2023,66,8,2,,1 March 2023,19,y,,,Dead,,
s60,AMP,d,S2,T4,P2,6,s60_AMP_d_S2_T4_P2_6,,10 February 2023,NA,0,8,10 February 2023,65,8,0,,,,n,,,,,
s60,AMP,d,S2,T4,P2,6,s60_AMP_d_S2_T4_P2_6,,17 February 2023,NA,7,9,10 Feb 2023,65,8,1,,,,n,,,,,
s60,AMP,d,S2,T4,P2,6,s60_AMP_d_S2_T4_P2_6,,3 March 2023,708,21,30,10 February 2023,65,8,22,,,,n,,,,,
s60,AMP,d,S2,T4,P2,6,s60_AMP_d_S2_T4_P2_6,,13 March 2023,941,31,39,10 Feb 2023,65,8,31,,,,n,,,,,
s60,AMP,d,S2,T4,P2,6,s60_AMP_d_S2_T4_P2_6,,20 March 2023,1028,38,44,10 Feb 2023,65,8,36,,,,n,,Female,,,
s60,AMP,d,S2,T4,P2,6,s60_AMP_d_S2_T4_P2_6,,28 March 2023,1137,46,49,10 Feb 2023,65,8,41,,,,n,,,,,
s60,AMP,d,S2,T4,P2,6,s60_AMP_d_S2_T4_P2_6,,6 April 2023,1199,55,52,10 Feb 2023,65,8,44,,,,n,,,,,
s60,AMP,d,S2,T4,P2,6,s60_AMP_d_S2_T4_P2_6,,14 April 2023,1253,63,58,10 Feb 2023,65,8,50,,,,n,,,,,
s60,AMP,d,S2,T4,P3,1,s60_AMP_d_S2_T4_P3_1,,10 February 2023,NA,0,8,10 February 2023,60,8,0,,,,n,,,,,
s60,AMP,d,S2,T4,P3,1,s60_AMP_d_S2_T4_P3_1,,17 February 2023,NA,7,9,10 Feb 2023,60,8,1,,,,n,,,,,
s60,AMP,d,S2,T4,P3,1,s60_AMP_d_S2_T4_P3_1,,3 March 2023,711,21,28,10 February 2023,60,8,20,,,,n,,,,,
s60,AMP,d,S2,T4,P3,1,s60_AMP_d_S2_T4_P3_1,,13 March 2023,942,31,35,10 Feb 2023,60,8,27,,,,n,,,,,
s60,AMP,d,S2,T4,P3,1,s60_AMP_d_S2_T4_P3_1,,21 March 2023,1029,39,38,10 Feb 2023,60,8,30,,,,n,,,,,
s60,AMP,d,S2,T4,P3,1,s60_AMP_d_S2_T4_P3_1,,28 March 2023,1138,46,43,10 Feb 2023,60,8,35,,,,n,,,,,
s60,AMP,d,S2,T4,P3,1,s60_AMP_d_S2_T4_P3_1,,6 April 2023,1200,55,45,10 Feb 2023,60,8,37,,,,n,,,,,
s60,AMP,d,S2,T4,P3,1,s60_AMP_d_S2_T4_P3_1,,14 April 2023,1254,63,49,10 Feb 2023,60,8,41,,,,n,,,,,
s60,AMP,d,S2,T4,P3,2,s60_AMP_d_S2_T4_P3_2,,10 February 2023,NA,0,8,10 February 2023,67,8,0,,13 March 2023,31,y,,,,,
s60,AMP,d,S2,T4,P3,2,s60_AMP_d_S2_T4_P3_2,,17 February 2023,NA,7,8,10 Feb 2023,67,8,0,,13 March 2023,31,y,,,,,
s60,AMP,d,S2,T4,P3,2,s60_AMP_d_S2_T4_P3_2,,3 March 2023,712,21,9,10 February 2023,67,8,1,,13 March 2023,31,y,,,,,
s60,AMP,d,S2,T4,P3,2,s60_AMP_d_S2_T4_P3_2,,13 March 2023,943,31,17,10 Feb 2023,67,8,9,,13 March 2023,31,y,,,,,
s60,AMP,d,S2,T4,P3,3,s60_AMP_d_S2_T4_P3_3,,10 February 2023,NA,0,8,10 February 2023,60,8,0,,11 March 2023,29,y,,,,,
s60,AMP,d,S2,T4,P3,3,s60_AMP_d_S2_T4_P3_3,,17 February 2023,NA,7,9,10 Feb 2023,60,8,1,,11 March 2023,29,y,,,,,
s60,AMP,d,S2,T4,P3,3,s60_AMP_d_S2_T4_P3_3,,3 March 2023,713,21,28,10 February 2023,60,8,20,,11 March 2023,29,y,,,,,
s60,AMP,d,S2,T4,P3,4,s60_AMP_d_S2_T4_P3_4,,10 February 2023,NA,0,8,10 February 2023,60,8,0,,3 March 2023,21,y,,,,,
s60,AMP,d,S2,T4,P3,4,s60_AMP_d_S2_T4_P3_4,,17 February 2023,NA,7,8,10 Feb 2023,60,8,0,,3 March 2023,21,y,,,,,
s60,AMP,d,S2,T4,P3,4,s60_AMP_d_S2_T4_P3_4,,3 March 2023,709,21,8,10 February 2023,60,8,0,,3 March 2023,21,y,,,,,
s60,AMP,d,S2,T4,P3,5,s60_AMP_d_S2_T4_P3_5,,10 February 2023,NA,0,8,10 February 2023,61,8,0,,1 March 2023,19,y,,,,,
s60,AMP,d,S2,T4,P3,5,s60_AMP_d_S2_T4_P3_5,,17 February 2023,NA,7,8,10 Feb 2023,61,8,0,,1 March 2023,19,y,,,,,
s60,AMP,d,S2,T4,P3,5,s60_AMP_d_S2_T4_P3_5,,3 March 2023,710,21,8,10 February 2023,61,8,0,,1 March 2023,19,y,,,,,
s60,AMP,d,S2,T4,P3,6,s60_AMP_d_S2_T4_P3_6,,10 February 2023,NA,0,8,10 February 2023,66,8,0,,,,n,,,,,
s60,AMP,d,S2,T4,P3,6,s60_AMP_d_S2_T4_P3_6,,17 February 2023,NA,7,9,10 Feb 2023,66,8,1,,,,n,,,,,
s60,AMP,d,S2,T4,P3,6,s60_AMP_d_S2_T4_P3_6,,3 March 2023,714,21,24,10 February 2023,66,8,16,,,,n,,,,,
s60,AMP,d,S2,T4,P3,6,s60_AMP_d_S2_T4_P3_6,,13 March 2023,944,31,31,10 Feb 2023,66,8,23,,,,n,,,,,
s60,AMP,d,S2,T4,P3,6,s60_AMP_d_S2_T4_P3_6,,21 March 2023,1030,39,36,10 Feb 2023,66,8,28,,,,n,,,,,
s60,AMP,d,S2,T4,P3,6,s60_AMP_d_S2_T4_P3_6,,28 March 2023,1139,46,39,10 Feb 2023,66,8,31,,,,n,,,,,
s60,AMP,d,S2,T4,P3,6,s60_AMP_d_S2_T4_P3_6,,6 April 2023,1201,55,40,10 Feb 2023,66,8,32,,,,n,,,,,
s60,AMP,d,S3,T2,P1,1,s60_AMP_d_S3_T2_P1_1,,13 March 2023,NA,6,8,7 March 2023,62,8,0,,13 March 2023,6,y,,,,,
s60,AMP,d,S3,T2,P1,4,s60_AMP_d_S3_T2_P1_4,,13 March 2023,NA,6,8,7 March 2023,66,8,0,,13 March 2023,6,y,,,,,
s60,AMP,d,S3,T3,P1,1,s60_AMP_d_S3_T3_P1_1,,14 March 2023,NA,7,8,7 March 2023,68,8,0,,14 March 2023,7,y,,,DEAD,,
s60,AMP,d,S3,T3,P1,1,s60_AMP_d_S3_T3_P1_1,,14 March 2023,NA,7,8,7 March 2023,68,8,0,,14 March 2023,7,y,no wound heal,,,,
s60,AMP,d,S3,T3,P1,4,s60_AMP_d_S3_T3_P1_4,,14 March 2023,NA,7,8,7 March 2023,63,8,0,,14 March 2023,7,y,,,DEAD,,
s60,AMP,d,S3,T3,P1,4,s60_AMP_d_S3_T3_P1_4,,14 March 2023,NA,7,8,7 March 2023,63,8,0,,14 March 2023,7,y,no wound heal,,,,
s60,AMP,d,S3,T3,P1,5,s60_AMP_d_S3_T3_P1_5,,14 March 2023,NA,7,8,7 March 2023,63,8,0,,14 March 2023,7,y,,,DEAD,,
s60,AMP,d,S3,T3,P2,3,s60_AMP_d_S3_T3_P2_3,,14 March 2023,NA,7,8,7 March 2023,64,8,0,,14 March 2023,7,y,,,,,
s60,AMP,d,S3,T4,P1,1,s60_AMP_d_S3_T4_P1_1,,7 March 2023,NA,0,8,7 March 2023,65,8,0,,21 March 2023,14,y,,,,,
s60,AMP,d,S3,T4,P1,2,s60_AMP_d_S3_T4_P1_2,,7 March 2023,NA,0,8,7 March 2023,60,8,0,,,,n,,,,,
s60,AMP,d,S3,T4,P1,2,s60_AMP_d_S3_T4_P1_2,,28 March 2023,1093,21,32,7 March 2023,60,8,24,,,,n,,,,,
s60,AMP,d,S3,T4,P1,2,s60_AMP_d_S3_T4_P1_2,,5 April 2023,1175,29,38,7 March 2023,60,8,30,,,,n,,,,,
s60,AMP,d,S3,T4,P1,2,s60_AMP_d_S3_T4_P1_2,,11 April 2023,1226,35,42,7 March 2023,60,8,34,,,,n,,,,,
s60,AMP,d,S3,T4,P1,2,s60_AMP_d_S3_T4_P1_2,,21 April 2023,1260,45,46,7 March 2023,60,8,38,,,,n,,,,,
s60,AMP,d,S3,T4,P1,2,s60_AMP_d_S3_T4_P1_2,,25 April 2023,1283,49,49,7 March 2023,60,8,41,,,,n,,,,,
s60,AMP,d,S3,T4,P1,2,s60_AMP_d_S3_T4_P1_2,,2 May 2023,1301,56,54,7 March 2023,60,8,46,,,,n,,,,,
s60,AMP,d,S3,T4,P1,2,s60_AMP_d_S3_T4_P1_2,,10 May 2023,1335,64,57,7 March 2023,60,8,49,,25 April,49,y,,,,,
s60,AMP,d,S3,T4,P1,3,s60_AMP_d_S3_T4_P1_3,,7 March 2023,NA,0,8,7 March 2023,60,8,0,,17 April 2023,41,y,,,,,
s60,AMP,d,S3,T4,P1,3,s60_AMP_d_S3_T4_P1_3,,28 March 2023,1094,21,25,7 March 2023,60,8,17,,17 April 2023,41,y,,,lollipop,,
s60,AMP,d,S3,T4,P1,3,s60_AMP_d_S3_T4_P1_3,,5 April 2023,1176,29,32,7 March 2023,60,8,24,,17 April 2023,41,y,,,,,
s60,AMP,d,S3,T4,P1,3,s60_AMP_d_S3_T4_P1_3,,11 April 2023,1227,35,36,7 March 2023,60,8,28,,17 April 2023,41,y,,,,,
s60,AMP,d,S3,T4,P1,4,s60_AMP_d_S3_T4_P1_4,,7 March 2023,NA,0,8,7 March 2023,62,8,0,,14 March 2023,7,y,,,,,
s60,AMP,d,S3,T4,P1,4,s60_AMP_d_S3_T4_P1_4,,14 March 2023,NA,7,8,7 March 2023,62,8,0,,14 March 2023,7,y,,,,,
s60,AMP,d,S3,T4,P1,5,s60_AMP_d_S3_T4_P1_5,,7 March 2023,NA,0,8,7 March 2023,68,8,0,,11 April 2023,35,y,,,,,
s60,AMP,d,S3,T4,P1,5,s60_AMP_d_S3_T4_P1_5,,28 March 2023,1095,21,23,7 March 2023,68,8,15,,11 April 2023,35,y,,,,,
s60,AMP,d,S3,T4,P1,5,s60_AMP_d_S3_T4_P1_5,,5 April 2023,1177,29,24,7 March 2023,68,8,16,,11 April 2023,35,y,,,lollipop?,,
s60,AMP,d,S3,T4,P1,5,s60_AMP_d_S3_T4_P1_5,,11 April 2023,1228,35,24,7 March 2023,68,8,16,,11 April 2023,35,y,,,,,
s60,AMP,d,S3,T4,P2,1,s60_AMP_d_S3_T4_P2_1,,7 March 2023,NA,0,8,7 March 2023,61,8,0,,,,n,,,,,
s60,AMP,d,S3,T4,P2,1,s60_AMP_d_S3_T4_P2_1,,28 March 2023,1096,21,33,7 March 2023,61,8,25,,,,n,,,,,
s60,AMP,d,S3,T4,P2,1,s60_AMP_d_S3_T4_P2_1,,5 April 2023,1178,29,38,7 March 2023,61,8,30,,,,n,,,,,
s60,AMP,d,S3,T4,P2,1,s60_AMP_d_S3_T4_P2_1,,11 April 2023,1230,35,38,7 March 2023,61,8,30,,,,n,,,,,
s60,AMP,d,S3,T4,P2,1,s60_AMP_d_S3_T4_P2_1,,21 April 2023,1261,45,42,7 March 2023,61,8,34,,,,n,,,,,
s60,AMP,d,S3,T4,P2,1,s60_AMP_d_S3_T4_P2_1,,25 April 2023,1281,49,44,7 March 2023,61,8,36,,,,n,,,,,
s60,AMP,d,S3,T4,P2,1,s60_AMP_d_S3_T4_P2_1,,2 May 2023,1300,56,46,7 March 2023,61,8,38,,,,n,,,,,
s60,AMP,d,S3,T4,P2,1,s60_AMP_d_S3_T4_P2_1,,10 May 2023,1333,64,53,7 March 2023,61,8,45,,,,n,,,,,
s60,AMP,d,S3,T4,P2,2,s60_AMP_d_S3_T4_P2_2,,7 March 2023,NA,0,8,7 March 2023,62,8,0,,,,n,,,,,
s60,AMP,d,S3,T4,P2,2,s60_AMP_d_S3_T4_P2_2,,28 March 2023,1097,21,29,7 March 2023,62,8,21,,,,n,,,,,
s60,AMP,d,S3,T4,P2,2,s60_AMP_d_S3_T4_P2_2,,5 April 2023,1179,29,33,7 March 2023,62,8,25,,,,n,,,,,
s60,AMP,d,S3,T4,P2,2,s60_AMP_d_S3_T4_P2_2,,11 April 2023,1229,35,36,7 March 2023,62,8,28,,,,n,,,,,
s60,AMP,d,S3,T4,P2,2,s60_AMP_d_S3_T4_P2_2,,21 April 2023,1262,45,40,7 March 2023,62,8,32,,,,n,,,,,
s60,AMP,d,S3,T4,P2,2,s60_AMP_d_S3_T4_P2_2,,25 April 2023,1282,49,41,7 March 2023,62,8,33,,,,n,,,,,
s60,AMP,d,S3,T4,P2,2,s60_AMP_d_S3_T4_P2_2,,2 May 2023,1302,56,43,7 March 2023,62,8,35,,,,n,,,,,
s60,AMP,d,S3,T4,P2,2,s60_AMP_d_S3_T4_P2_2,,10 May 2023,1334,64,48,7 March 2023,62,8,40,,,,n,,,,,
s60,AMP,d,S3,T4,P2,3,s60_AMP_d_S3_T4_P2_3,,7 March 2023,NA,0,8,7 March 2023,66,8,0,,14 March 2023,7,y,,,,,
s60,AMP,d,S3,T4,P2,3,s60_AMP_d_S3_T4_P2_3,,14 March 2023,NA,7,,7 March 2023,66,8,,,14 March 2023,7,y,,,,,
s60,AMP,d,S3,T4,P2,4,s60_AMP_d_S3_T4_P2_4,,7 March 2023,NA,0,8,7 March 2023,65,8,0,,14 March 2023,7,y,,,DEAD,,
s60,AMP,d,S3,T4,P2,4,s60_AMP_d_S3_T4_P2_4,,14 March 2023,NA,7,,7 March 2023,65,8,,,14 March 2023,7,y,,,DEAD,,
s60,AMP,d,S3,T4,P2,5,s60_AMP_d_S3_T4_P2_5,,7 March 2023,NA,0,8,7 March 2023,64,8,0,,,,n,,,,,
s60,AMP,d,S3,T4,P2,5,s60_AMP_d_S3_T4_P2_5,,28 March 2023,1098,21,29,7 March 2023,64,8,21,,,,n,,,,,
s60,AMP,d,S3,T4,P2,5,s60_AMP_d_S3_T4_P2_5,,5 April 2023,1180,29,38,7 March 2023,64,8,30,,,,n,,,,,
s60,AMP,d,S3,T4,P2,5,s60_AMP_d_S3_T4_P2_5,,11 April 2023,1231,35,41,7 March 2023,64,8,33,,,,n,,,,,
s60,AMP,d,S3,T4,P2,5,s60_AMP_d_S3_T4_P2_5,,21 April 2023,1263,45,46,7 March 2023,64,8,38,,,,n,,,,,
s60,AMP,d,S3,T4,P2,5,s60_AMP_d_S3_T4_P2_5,,25 April 2023,1280,49,48,7 March 2023,64,8,40,,,,n,,,,,
s60,AMP,d,S3,T4,P2,5,s60_AMP_d_S3_T4_P2_5,,2 May 2023,1299,56,48,7 March 2023,64,8,40,,,,n,,,,,
s60,AMP,d,S3,T4,P2,5,s60_AMP_d_S3_T4_P2_5,,10 May 2023,1332,64,52,7 March 2023,64,8,44,,,,n,,,,,
s60,AMP,d,S3,T4,P3,1,s60_AMP_d_S3_T4_P3_1,,7 March 2023,NA,0,8,7 March 2023,63,8,0,,14 March 2023,7,y,,,,,
s60,AMP,d,S3,T4,P3,1,s60_AMP_d_S3_T4_P3_1,,14 March 2023,NA,7,,7 March 2023,63,8,,,14 March 2023,7,y,,,,,
s60,AMP,d,S3,T4,P3,2,s60_AMP_d_S3_T4_P3_2,,7 March 2023,NA,0,8,7 March 2023,61,8,0,,25 April,49,y,,,,,
s60,AMP,d,S3,T4,P3,2,s60_AMP_d_S3_T4_P3_2,,21 April 2023,1264,45,15,7 March 2023,61,8,7,,,,n,,,,,
s60,AMP,d,S3,T4,P3,2,s60_AMP_d_S3_T4_P3_2,,28 March 2023,1099,21,20,7 March 2023,61,8,12,,25 April,49,y,,,,,
s60,AMP,d,S3,T4,P3,2,s60_AMP_d_S3_T4_P3_2,,5 April 2023,1181,29,20,7 March 2023,61,8,12,,25 April,49,y,,,,,
s60,AMP,d,S3,T4,P3,2,s60_AMP_d_S3_T4_P3_2,,11 April 2023,1232,35,22,7 March 2023,61,8,14,,25 April,49,y,,,,,
s60,AMP,d,S3,T4,P3,3,s60_AMP_d_S3_T4_P3_3,,7 March 2023,NA,0,8,7 March 2023,68,8,0,,14 March 2023,7,y,,,,,
s60,AMP,d,S3,T4,P3,3,s60_AMP_d_S3_T4_P3_3,,14 March 2023,NA,7,,7 March 2023,68,8,,,14 March 2023,7,y,,,,,
s60,AMP,d,S3,T4,P3,4,s60_AMP_d_S3_T4_P3_4,,7 March 2023,NA,0,8,7 March 2023,65,8,0,,,,n,,,,,
s60,AMP,d,S3,T4,P3,4,s60_AMP_d_S3_T4_P3_4,,28 March 2023,1100,21,22,7 March 2023,65,8,14,,,,n,,,,,
s60,AMP,d,S3,T4,P3,4,s60_AMP_d_S3_T4_P3_4,,5 April 2023,1182,29,32,7 March 2023,65,8,24,,,,n,,,,,
s60,AMP,d,S3,T4,P3,4,s60_AMP_d_S3_T4_P3_4,,11 April 2023,1233,35,32,7 March 2023,65,8,24,,,,n,,,,,
s60,AMP,d,S3,T4,P3,4,s60_AMP_d_S3_T4_P3_4,,21 April 2023,1265,45,38,7 March 2023,65,8,30,,,,n,,,,,
s60,AMP,d,S3,T4,P3,4,s60_AMP_d_S3_T4_P3_4,,25 April 2023,1284,49,38,7 March 2023,65,8,30,,,,n,,,,,
s60,AMP,d,S3,T4,P3,4,s60_AMP_d_S3_T4_P3_4,,2 May 2023,1303,56,43,7 March 2023,65,8,35,,,,n,,,,,
s60,AMP,d,S3,T4,P3,4,s60_AMP_d_S3_T4_P3_4,,10 May 2023,1336,64,49,7 March 2023,65,8,41,,,,n,,,,,
s60,AMP,d,S3,T4,P3,5,s60_AMP_d_S3_T4_P3_5,,7 March 2023,NA,0,8,7 March 2023,66,8,0,,14 March 2023,7,y,dead,,,,
s60,AMP,d,S3,T4,P3,5,s60_AMP_d_S3_T4_P3_5,,14 March 2023,NA,7,,7 March 2023,66,8,,,14 March 2023,7,y,dead,,,,